listing_id,high,medium,low
7080614,0.084278968,0.622051804,0.281754037
7010662,0.031716768,0.742671945,0.217604098
7045420,0.066105279,0.687106449,0.235051411
6996301,0.047881495,0.733858472,0.214743024
7065251,0.04580305,0.779497462,0.168620295
6985109,0.097254582,0.549594759,0.323288817
6957499,0.031932643,0.726895395,0.216173826
7152057,0.162169407,0.583581868,0.261200702
7097481,0.084233043,0.646638857,0.251795177
6979570,0.027941247,0.845893318,0.134674284
6965040,0.223351715,0.411631088,0.399503214
6994113,0.097188616,0.539514581,0.340927422
7020146,0.083657599,0.644533852,0.272687881
7023932,0.053551099,0.662996302,0.27523755
7144535,0.121103035,0.65495413,0.235567749
6980959,0.12688814,0.422549855,0.418088524
7083260,0.076523659,0.700901563,0.221390774
6991753,0.05704319,0.746392238,0.197073895
7081632,0.076821663,0.723452137,0.203310744
6972318,0.267044141,0.367398168,0.394167743
7008982,0.065594158,0.750609489,0.184614949
7084202,0.016139925,0.773149868,0.217806711
6987979,0.060510769,0.748344121,0.192407222
6960172,0.096702427,0.565623791,0.30841568
6992974,0.005401213,0.924108559,0.088715966
7078442,0.013230698,0.858898731,0.149802275
7017883,0.209542597,0.532168332,0.297617283
6965430,0.103908824,0.629562423,0.258313366
6985899,0.274234722,0.324484512,0.481641223
6967824,0.112755014,0.678349934,0.21602512
7019823,0.096535191,0.595025312,0.303587181
7043086,0.031306865,0.756201328,0.189297302
7024812,0.049413568,0.753053992,0.195613006
7040829,0.006543704,0.882934418,0.131467207
7016720,0.087193802,0.705582852,0.199933188
7069967,0.01533586,0.812623157,0.169887512
6958022,0.103128476,0.688526767,0.211494479
7076721,0.028881847,0.81346921,0.160515034
7049782,0.031455339,0.711585589,0.241639075
7027425,0.055789559,0.783928704,0.164478369
7028686,0.113189389,0.658254168,0.225722189
6951840,0.070173023,0.769731991,0.162743745
6983128,0.059057372,0.613341203,0.299287175
6958422,0.137070749,0.516068039,0.3304141
7194506,0.129324884,0.504135632,0.347540822
6956268,0.185317364,0.373120939,0.466447581
6973447,0.046943592,0.73038027,0.198293954
7000058,0.145680133,0.415488293,0.435817508
6964814,0.018608324,0.857049993,0.135309382
6952930,0.060517446,0.711098219,0.224655233
7002041,0.060898402,0.629217388,0.281936116
7018688,0.052339903,0.724146395,0.206240485
6958334,0.185258908,0.413906385,0.38842074
6980613,0.151575259,0.549232127,0.310092008
6955235,0.201648093,0.407624682,0.384121236
6973315,0.000799226,0.97976183,0.041121113
6959489,0.058775883,0.656647814,0.275485085
6956193,0.086201365,0.626105969,0.284851559
7014105,0.223034389,0.346845159,0.466927747
7225338,0.052759053,0.7223693,0.216433484
7051421,0.022469335,0.827032741,0.150162988
7066101,0.063375823,0.687932212,0.231447741
6965890,0.105036899,0.693203996,0.204274292
7024589,0.067349189,0.540670462,0.34445497
7028697,0.051023671,0.727522732,0.200487423
7040185,0.032329428,0.798525938,0.169800541
7073922,0.021955063,0.874203583,0.118346124
7027775,0.214102029,0.476088346,0.337530541
7002527,3.10E-05,0.996582336,0.01422271
7069665,0.080280294,0.511894384,0.388540755
6952901,0.052314356,0.809414962,0.144474588
7034119,0.125448684,0.623071329,0.251970292
7067563,0.030645642,0.810903931,0.163237705
7064133,0.175274982,0.418197121,0.437355192
7083525,0.011218121,0.868690506,0.130552074
7032655,0.022641381,0.78858204,0.185432461
7006599,0.048670476,0.712284427,0.232190252
7010812,0.09792067,0.54242328,0.332221798
6983743,0.050319048,0.737780088,0.208266045
7013387,0.086216092,0.577771684,0.302177046
7232302,0.013223775,0.867435759,0.137053633
7051297,0.032772827,0.862676144,0.115429771
7081894,0.038267675,0.72449804,0.233202172
7078647,0.099298109,0.62095901,0.256660142
7003374,0.00585411,0.927777511,0.08006952
7212519,0.073174642,0.719039067,0.198504697
7035282,0.021077935,0.843079129,0.152160977
7029465,0.038402731,0.751073351,0.20054446
6958128,0.258193066,0.504113463,0.302801445
7036551,0.094272941,0.634828686,0.269042372
7026265,0.077756109,0.631081293,0.280357772
7072855,0.176994171,0.481906499,0.358673759
6984461,0.021996761,0.875452589,0.111976008
7050213,0.023080452,0.843583833,0.141122667
7030357,0.072597087,0.708530845,0.212604936
7082762,0.198341397,0.428047474,0.37866011
7071483,0.047696191,0.708330317,0.240505241
7073905,0.048321751,0.703314878,0.241702419
7041070,0.132486087,0.495711639,0.369901658
6995881,0.063095976,0.650641389,0.271460541
7041426,0.059512088,0.722010187,0.20116556
7075843,0.076506532,0.594891795,0.299995737
6956575,0.031406557,0.724020346,0.225932065
7045446,0.201279651,0.509074793,0.308892842
7008701,0.026005897,0.785251029,0.180292451
7022044,0.121666868,0.515737188,0.367470918
6981954,0.097645476,0.58604856,0.283372976
7082568,0.006348707,0.902885983,0.11494538
7002164,0.041381957,0.803175329,0.160247444
6959340,0.144182285,0.515193245,0.330922237
7072679,0.036917403,0.797204766,0.15737619
6958040,0.089692961,0.732507309,0.18746618
7172835,0.046610759,0.730880869,0.212961579
7033764,0.136331953,0.53323237,0.324055887
7035654,0.000182802,0.993716494,0.018177666
7328821,0.0966391,0.566942944,0.323171908
7064151,0.03285367,0.720028963,0.246402747
7070819,0.000669481,0.97293282,0.051621345
6959113,0.06325114,0.68965058,0.226453021
7073883,0.091072444,0.684498187,0.217310375
7021502,0.067028705,0.767067251,0.169975912
7068267,0.029811226,0.818548796,0.161391702
7074967,0.236483119,0.392312889,0.416424673
7080795,0.174885782,0.475001016,0.349822891
7013761,0.034302255,0.838062273,0.129779767
6970965,0.020418334,0.87042072,0.117794441
7027069,0.036162533,0.786659903,0.168150021
7008030,0.115877482,0.521059346,0.348250655
7042773,0.00284565,0.949259785,0.072592884
7168453,0.037324743,0.79356136,0.158147993
7074446,0.04639363,0.656837623,0.288401782
7076274,0.024422863,0.840677527,0.141153941
6961165,0.036145988,0.827624638,0.143322948
6958325,0.136273483,0.601434874,0.273349071
7006307,0.162178119,0.446219975,0.353254793
7140684,0.242517449,0.446484405,0.355037005
7040910,0.149405677,0.58137386,0.265963396
7037678,0.007449179,0.92506575,0.087150494
6967826,0.288124671,0.32950287,0.46065305
6992391,0.14367344,0.612873953,0.252893945
6991841,0.11861715,0.577859732,0.277014448
7066975,0.101930677,0.528895949,0.341342127
6963434,0.262220072,0.356180036,0.435083707
7064101,0.092056991,0.628481648,0.2782831
7001262,0.009266314,0.888969436,0.111015451
6953597,0.138711651,0.513610614,0.337547784
6989791,0.017913017,0.850768061,0.140990213
7025780,0.0061327,0.895373355,0.125570112
7080509,0.08909902,0.633386094,0.268958206
7075828,0.046742296,0.730295254,0.200090192
7169603,0.028268922,0.764433931,0.184293965
7091281,0.024975837,0.72687295,0.226516231
7031445,0.035010976,0.788952204,0.173547875
7016573,0.024963599,0.825702745,0.153623871
7046180,0.134398039,0.645209694,0.230336122
6994283,0.035535548,0.821878603,0.142742921
7051610,0.05420614,0.711029698,0.219235437
7147191,0.057499221,0.815873891,0.135514405
7028324,0.04573652,0.792814818,0.165203692
7070105,0.033972266,0.727297635,0.226122865
6985170,0.122323021,0.521555871,0.341818062
7068462,0.0253755,0.773884038,0.187743122
7027740,0.047813079,0.727254344,0.212721695
7083496,0.054694673,0.72318052,0.210862864
7019518,0.254660616,0.391003174,0.416719438
7001354,0.126436138,0.664835876,0.225993406
7019950,0.095822615,0.586775975,0.2949887
6975001,0.104527346,0.535211622,0.350872945
7044363,0.115022015,0.649745299,0.237757232
6981874,0.092346351,0.710084663,0.194216291
7225198,0.256893326,0.44272014,0.33626736
7003560,0.12542051,0.498966537,0.343093721
7062064,0.115903285,0.604706864,0.258342996
7020887,0.03595627,0.786078288,0.177158475
6986401,0.08057861,0.53630649,0.364730154
6980231,0.362534443,0.309905867,0.457194227
7101768,0.091525812,0.630984524,0.252411439
6951923,0.094243925,0.66778439,0.225483816
7012604,0.042770845,0.710280636,0.220653114
7026114,0.058110116,0.725547422,0.208451738
7049378,0.093789087,0.619095662,0.290493811
7010690,0.265551702,0.312739857,0.492324179
7057661,0.034924295,0.735199283,0.212671121
7080414,0.010400086,0.853360976,0.149478793
7061967,0.051197538,0.755745883,0.178612757
6986003,0.037613913,0.752964649,0.174354968
6972998,0.096679857,0.498007566,0.347959981
7006189,0.025308373,0.691137901,0.258608755
7039353,0.020696888,0.835065239,0.149406219
6969716,0.104410515,0.512948323,0.356687969
7004306,0.036897028,0.777024337,0.177722736
6962203,0.132738308,0.465304004,0.398905441
7030125,0.099901681,0.679472834,0.221585143
7046572,0.095190718,0.525766024,0.35983087
7018420,0.03961332,0.688765524,0.250418291
6973952,0.106715551,0.707385344,0.194593321
6969063,0.173955687,0.550260959,0.271797328
7067601,0.083066764,0.644340948,0.24818287
7123284,0.148128095,0.58779197,0.270493728
6963682,0.03702427,0.851707869,0.118497534
7044939,0.083291398,0.620154169,0.274595306
6981458,0.010147499,0.906074079,0.098100526
6971299,0.089163089,0.68181199,0.227290741
6971331,0.027139974,0.758322053,0.201647316
7547548,0.100097301,0.7190414,0.1882403
6983467,0.061574092,0.722906257,0.212094319
7011912,0.224835825,0.430635183,0.366216585
7104200,0.17382615,0.46365984,0.35435794
7052458,0.009593957,0.910448532,0.093305407
7067363,0.03042354,0.853836042,0.121743385
6961966,0.001802266,0.969629091,0.047357186
6977676,0.079523855,0.687826659,0.213271993
6993704,0.072000804,0.739889623,0.188904344
6973326,0.04373204,0.777032152,0.172514948
7047871,0.132317676,0.552943514,0.290664802
7039845,0.114654482,0.511919524,0.345549689
7030538,0.106944332,0.569983682,0.304195231
6978349,0.068138469,0.609155428,0.309270483
7046267,0.037547829,0.808049522,0.159196799
7042116,0.127326575,0.603888719,0.271892178
6995248,0.082086189,0.649900769,0.252906972
7057486,0.099429347,0.623888615,0.263677273
7026526,0.242161441,0.413772408,0.378655633
7190178,0.096282086,0.675671794,0.21967362
7154015,0.001355695,0.972195661,0.046761068
7058191,0.062672335,0.573191091,0.330297314
6983299,0.119362304,0.645159731,0.234990509
6953632,0.150186782,0.486483324,0.357497489
6985976,0.062773723,0.715776906,0.210312135
7003514,0.08426185,0.568437311,0.333023816
6985128,0.063748816,0.674985328,0.258464286
6971780,0.073441984,0.729334266,0.196243726
7053140,0.100487701,0.51227478,0.370363917
6994059,0.074777339,0.707280334,0.207791438
7029958,0.291943181,0.312971976,0.459229998
7017358,0.058274196,0.719756338,0.209668556
7069513,0.065562508,0.704741919,0.223256866
6958630,0.03469933,0.7734287,0.181031401
7061451,0.035070059,0.813311795,0.158836302
7004831,0.111052843,0.587304776,0.305019313
6952894,0.143348648,0.486690969,0.365951654
7010901,2.23E-05,0.997785209,0.010356369
7023017,0.124337571,0.542147357,0.317737132
7125972,0.065463185,0.649286797,0.252256265
7065257,0.001649531,0.975057923,0.04026257
6966639,0.138069576,0.594866876,0.256782256
7024697,0.003306331,0.949693725,0.068898867
7038951,0.071253179,0.684700714,0.244192841
7070748,0.143624291,0.606973373,0.250904498
7001205,0.130861728,0.458933692,0.396587946
7047605,0.036425357,0.712423823,0.252376882
6964909,0.052805165,0.729909316,0.198555659
7070958,0.06507285,0.760836041,0.175175673
7151517,6.38E-05,0.995833818,0.014479547
6967789,0.163406166,0.57299284,0.286090482
7052367,0.051045212,0.776585396,0.168424899
7066044,0.001958442,0.969163899,0.048604255
6962941,0.008183234,0.922847461,0.086376587
7019504,0.222491379,0.44440364,0.368606306
7060696,0.039659678,0.770069171,0.190542156
7094586,0.064266859,0.769791049,0.166357167
6974948,0.109376114,0.520406664,0.360708404
7057001,0.055012741,0.80904156,0.144778789
6959163,0.072265182,0.697928994,0.222036074
6998729,0.028883857,0.872876575,0.108625205
6986042,0.049774961,0.72520365,0.206164735
6987421,0.131849479,0.59120776,0.267676038
6978699,0.039426064,0.76660393,0.184872781
7021599,0.056498645,0.698678871,0.2407163
7035720,0.071879352,0.71556922,0.212506435
7063894,0.115656322,0.569446383,0.313763419
6985869,0.160068726,0.461308859,0.379658854
6997480,0.118227095,0.636033358,0.233060822
6973655,0.032077264,0.80973411,0.154894443
6958036,0.037859368,0.745462228,0.195332905
6971444,0.1225041,0.58085607,0.293998049
7064756,0.048794923,0.788931543,0.167296739
6997390,0.061634571,0.688514344,0.239353724
7025674,0.033771681,0.773492712,0.183633893
6969810,0.099835508,0.544671262,0.337733769
7052628,0.075332245,0.757423829,0.169515186
6962124,0.008713428,0.881380446,0.128466825
7056738,0.057001991,0.781282269,0.162028566
7053267,0.024730499,0.823824049,0.1461777
7071909,0.068632626,0.67740272,0.254028288
7078912,0.007403994,0.878690597,0.129843313
7098492,0.095609821,0.593318976,0.299962628
7084132,0.065199223,0.703394197,0.217823137
6985334,0.178553602,0.54499949,0.295170775
7038715,0.040122076,0.754135881,0.187489246
7026218,0.14348448,0.397620016,0.45079806
6976786,0.075419697,0.568597907,0.332841487
6988193,0.000466395,0.983490527,0.03598009
7024093,0.024688819,0.768576148,0.216242526
7225504,0.002931788,0.931294539,0.079661162
6999829,0.089134491,0.694695056,0.214406021
7018347,0.023768903,0.836283757,0.143407881
7046782,0.050645364,0.71214682,0.220869108
7024963,0.067340664,0.702135599,0.228671036
6983044,0.233924242,0.419947972,0.381354814
7027679,0.00601956,0.927499617,0.086971391
7060625,0.078049851,0.605501916,0.290567424
6956951,0.114149387,0.457390321,0.420454207
6977090,0.110936994,0.68689677,0.210948819
7054409,0.038861111,0.753471557,0.1991774
6995402,0.049690168,0.763241871,0.18559173
7009454,0.069391153,0.724769569,0.204860037
7068265,0.045891567,0.824413737,0.139149226
7124965,0.040638837,0.770402259,0.171410284
7026004,0.057208095,0.693632567,0.245556875
7062168,0.066545618,0.766863548,0.171917106
7024183,0.034374609,0.783707734,0.182160875
7052822,0.020285338,0.818108709,0.17863985
6972734,0.083131324,0.546539888,0.314209074
6970753,0.047817545,0.747739743,0.202378381
7163848,0.056055018,0.628413455,0.270907545
7060864,0.06612045,0.557525661,0.367991353
7043778,1.83E-05,0.9983197,0.008365688
6960043,0.047823244,0.77852426,0.161974819
7007360,0.087906568,0.547552214,0.362497677
7083364,0.11433198,0.678572993,0.218037607
6984988,0.014648905,0.881390888,0.116255812
7058859,0.091037863,0.675709182,0.22436644
7038592,0.040746216,0.748143389,0.201243338
7071255,0.004985285,0.893305047,0.115452846
7199169,0.083014605,0.665232747,0.250773097
7053259,0.062344912,0.69864435,0.215299712
7024912,0.057299384,0.671047888,0.247317546
7002887,0.078787866,0.586118585,0.316162686
6997775,0.084162247,0.621781685,0.271182629
7036336,0.068735894,0.68796408,0.22216759
6956636,0.096204583,0.639452229,0.242444903
7050431,0.060510587,0.723401343,0.197566572
7471513,0.096381227,0.65088442,0.234461791
6958042,0.078155106,0.745364182,0.180336927
7049299,0.126127576,0.582317153,0.274537378
6956939,0.100964033,0.654257947,0.234820243
7002385,0.112918738,0.657438281,0.237104192
7048304,0.076993481,0.597088714,0.299829517
7079464,0.000212623,0.991041355,0.024854573
7196635,0.024487177,0.836020913,0.144195709
7071780,0.087858016,0.55714277,0.34554323
6994670,0.025129338,0.732859729,0.247893526
7025813,0.044008476,0.760003286,0.190773282
7071242,0.096633903,0.606971616,0.286177732
7022316,0.056613747,0.655641475,0.271255857
7084105,0.086403437,0.552827734,0.326663835
7230429,0.011993538,0.823123371,0.178957532
7046750,0.038215782,0.713482363,0.230206355
7050097,0.08739793,0.695340339,0.216932477
7071892,0.04523366,0.7330628,0.220282738
7070632,0.065324523,0.574374218,0.322742559
6976594,0.260195648,0.405475539,0.377530918
7071616,0.194117756,0.445740845,0.37084948
7027210,0.020771942,0.810554935,0.1544668
6983072,0.041414648,0.790074022,0.166483074
7151657,0.06993387,0.756128513,0.173357368
7047653,0.077939741,0.756190297,0.171094401
7002045,8.13E-06,0.999053958,0.006161918
7039047,0.075291414,0.678585711,0.233885471
6966665,0.162026284,0.512387866,0.302122713
7057340,0.003036253,0.947460154,0.077506425
7068946,0.012661338,0.858576295,0.141688898
7036593,0.101570655,0.499442741,0.394427381
7070213,0.081331894,0.628029957,0.280455733
7056232,0.103512027,0.643399184,0.234529997
7015560,0.008929824,0.904643313,0.104098684
7018037,0.060308337,0.691116633,0.225707612
7013399,0.212559707,0.498844243,0.309444162
7022960,0.090506417,0.653386026,0.249721451
7058673,0.018581434,0.800948024,0.186158643
7070620,0.0739181,0.64642163,0.272839754
6999190,0.144418735,0.53252268,0.318305055
7003165,0.048566339,0.67655514,0.25230744
7216827,0.00548154,0.916846772,0.08941068
7033190,0.114140654,0.668527783,0.217714171
6954199,0.138178396,0.63452471,0.23613517
6977303,0.057650346,0.764457307,0.177978915
7058669,0.001439562,0.953889829,0.072702981
6983771,0.107263692,0.599034038,0.274243665
7030586,0.096919063,0.594217607,0.297601545
6953585,0.195028674,0.45572518,0.357829734
7075999,0.075556148,0.683321755,0.224071152
6970887,0.01694712,0.811250321,0.169463516
6970565,0.172726354,0.427796149,0.410831093
7040960,5.86E-05,0.996247952,0.013962451
6970830,0.015828853,0.817582318,0.162479378
7055643,0.027919451,0.819350536,0.151782244
6976718,0.09586201,0.617064167,0.274803239
7002526,0.132654398,0.499248068,0.355247999
6980474,0.044309359,0.763688253,0.196754592
6992508,0.077245944,0.704286157,0.208611802
7028003,0.130587952,0.586060776,0.277114075
7078177,0.051567652,0.747963996,0.186091549
7013631,0.091944302,0.718720047,0.193903706
7080808,0.030780148,0.827590578,0.14902101
6954267,0.084184025,0.619813864,0.258245215
7000067,0.008023332,0.879611936,0.133356029
7118284,2.02E-11,0.999999881,1.69E-05
6960413,0.041331166,0.711869658,0.245236507
7006355,0.100552183,0.670590944,0.221712164
7073449,0.012163243,0.845226827,0.172238615
7066565,0.115582464,0.463355279,0.396534079
6980979,0.074692611,0.66072041,0.242640979
6988559,0.046426865,0.765325097,0.171979029
6992007,0.027551718,0.828689713,0.146555384
7082707,0.029616967,0.818197931,0.155958858
6990888,0.001632606,0.947780039,0.085553327
7053450,0.099953841,0.641221546,0.248046729
7062911,0.001764891,0.95951926,0.065161704
7021137,0.343805494,0.208259582,0.59638879
7007597,0.142951045,0.524697452,0.319594132
7024248,0.031201927,0.758492361,0.208968659
7049297,0.232152382,0.529318125,0.290624624
6998761,0.186152083,0.543958073,0.28800894
7065648,0.015251062,0.886972271,0.103283372
6998637,0.035343733,0.80435353,0.159247484
7202087,0.088276918,0.679615372,0.215903068
7201246,0.212930162,0.451485018,0.362269332
7044781,0.067012598,0.645281398,0.267639122
7157041,0.260079518,0.398054138,0.400261218
6968784,0.141677448,0.434087604,0.426254865
6987698,0.021039625,0.832162676,0.154219828
7080533,0.198093278,0.474181006,0.340322576
7016180,0.083647818,0.736662307,0.182382095
7031525,0.118428764,0.542087751,0.321519101
7207656,0.055644493,0.756131292,0.183565238
7023316,0.090019731,0.657281584,0.242745316
6979539,0.130262227,0.601493825,0.267470818
6976988,0.100948378,0.640290005,0.247212032
6953997,0.102338547,0.649516551,0.236853095
7063335,0.020243569,0.810930904,0.17405504
6999750,0.074143091,0.681132463,0.241210457
7058080,0.002573454,0.94664818,0.072135514
7057052,0.052002475,0.815579082,0.141337345
7054313,0.000587136,0.982108073,0.036794801
6964695,0.041445853,0.81603482,0.147253359
6998697,5.12E-06,0.999552581,0.002981791
6954197,0.039117757,0.801051689,0.154370701
7030480,0.097988959,0.511885981,0.368308513
6971205,0.069143472,0.671587819,0.23642552
7013442,0.087515707,0.718006609,0.197819501
7098663,0.097059199,0.679867221,0.224346314
7027429,0.055336693,0.774107072,0.171132081
6985115,0.063435554,0.755025608,0.177282617
7033507,0.235454615,0.369235102,0.422652136
7045224,0.061029947,0.750506841,0.180785611
6974391,0.185022165,0.425761005,0.420177751
7047196,0.134898927,0.530948866,0.324115327
7116233,0.030373829,0.831746613,0.135081068
7007798,0.097331398,0.604328032,0.284137235
7045686,0.051047667,0.798292124,0.158144661
6954777,0.151483829,0.618105644,0.246993448
7030661,0.096333327,0.51855927,0.366687117
7011503,0.073244795,0.667704207,0.226321675
7049695,0.117198015,0.45798965,0.404032524
7104426,0.190856874,0.3687821,0.434665244
7037473,0.217356193,0.292380933,0.537949768
6993307,0.175308403,0.509863041,0.322038302
6971656,0.085351833,0.719439015,0.187090731
6959971,0.165367099,0.577849001,0.268023088
7006390,0.013189428,0.872142799,0.119866509
6986849,0.106684868,0.66689797,0.220877167
7231908,0.097513547,0.586432687,0.286992585
6952408,0.015841846,0.888642531,0.10594965
7032536,0.074138232,0.646903151,0.252618058
7024619,0.087207588,0.603622057,0.298151691
7069131,0.001515724,0.966053359,0.05465527
7216508,0.032610216,0.745693501,0.215168875
7073356,0.062121066,0.730932088,0.199783404
6968265,0.078060149,0.677362895,0.220209499
7080157,0.035465489,0.713148621,0.226944889
7055455,0.090967721,0.661706022,0.220370673
7035939,0.012429224,0.888147456,0.116380355
6970223,0.013575838,0.844888151,0.156461947
7051605,0.108573151,0.619538692,0.265700343
7135795,0.204234794,0.567356568,0.263614388
6960446,0.083843318,0.668258524,0.222576496
6952806,0.055232644,0.794016566,0.15548492
6959088,0.034605511,0.620191157,0.316893085
7019691,0.059234187,0.752949904,0.178073396
7052435,0.051722,0.708142265,0.232792744
7062310,0.173758534,0.50684992,0.3275758
6961754,0.19630699,0.536827701,0.293497851
7157828,0.047538288,0.705287902,0.233062503
6962704,0.138482827,0.436289966,0.415315809
7021954,0.01334313,0.881720138,0.12388262
6963883,0.273294036,0.373248894,0.392760543
7043631,0.089022377,0.696862199,0.21539599
6954287,0.247351759,0.456663555,0.335351347
7172144,0.051455947,0.664608596,0.264180808
7223367,0.065961194,0.662930562,0.251389231
7050580,0.048945879,0.72461493,0.217843441
7076525,0.000512876,0.982442112,0.040150215
7074584,0.011714243,0.844429301,0.145606066
6979402,0.069683482,0.764130936,0.168200973
7004584,0.093869247,0.65171603,0.242574464
7117030,0.100856755,0.574516308,0.300790125
7074323,0.020079974,0.854211677,0.144455351
7002525,0.029008675,0.774713687,0.187389552
7001747,0.050813624,0.795842166,0.154779861
7035508,0.007428191,0.909260188,0.106495983
6975692,0.108325043,0.523931865,0.340977066
6985161,0.013554169,0.842121668,0.154303783
7027657,0.051971466,0.675001826,0.251714798
7046989,0.077074877,0.604189415,0.308279332
6977592,0.042077599,0.791158366,0.178288856
6976500,0.072860808,0.713546901,0.193207739
6960855,0.048273298,0.764539554,0.180167671
7018083,0.197998955,0.437288431,0.370920101
6998180,0.066808325,0.766360185,0.170971464
7220715,0.079038525,0.612651254,0.287535971
7007375,0.129637027,0.560322538,0.316774641
7012494,0.047132252,0.798379226,0.157215692
6979568,0.097408547,0.595418013,0.28579484
7077625,0.120955648,0.596838676,0.275185485
7161213,0.071862679,0.697169895,0.220495896
7023509,0.050385211,0.735869538,0.198902186
7072259,0.03733289,0.661540039,0.282103284
7046105,0.001527612,0.975317011,0.040670364
6955964,0.048870496,0.78906979,0.164289949
7022254,0.079545773,0.722849394,0.194054104
7226410,0.059532538,0.69973177,0.220934934
7055839,0.055232715,0.765434449,0.175341508
7081965,0.003511239,0.953857236,0.064967373
6969359,0.049486619,0.749284286,0.202667668
7065550,0.163583785,0.609614526,0.24595815
7063996,0.014573454,0.847628978,0.146589304
7066531,0.031971782,0.717914805,0.241079531
7091638,0.136267126,0.567583668,0.290949122
7078283,0.119412542,0.617358259,0.256226852
6979364,0.035379539,0.839673649,0.121740924
7037062,0.034121491,0.606609045,0.339557598
7038600,0.041423078,0.835762228,0.129874328
7013549,0.082128992,0.706417798,0.21179934
7032323,0.0420816,0.75149388,0.204196858
7084043,0.080777989,0.665532997,0.234002492
7193362,0.035651865,0.704243863,0.253122729
7041730,0.067693382,0.715592602,0.206127289
6981306,0.088363035,0.679716394,0.221580216
7066464,0.043492474,0.690454095,0.255602431
6962173,0.043539116,0.657411229,0.269240017
6966427,0.05609622,0.778397924,0.164770455
7177489,0.068929411,0.661970633,0.260304563
7065760,0.080846411,0.674577551,0.234054858
7013372,0.105172305,0.61668118,0.26715712
7033061,0.056233873,0.713725554,0.226408164
6979902,0.007596277,0.933330098,0.077259751
7012655,0.01501139,0.882913552,0.115869185
6982645,0.008723643,0.849511875,0.157961843
7063462,0.039319416,0.758902452,0.18903457
7225119,0.07414406,0.652181847,0.270484166
6961439,0.048781923,0.816908971,0.141541188
7032370,0.104774389,0.703527095,0.200807097
7003066,0.037197037,0.793936372,0.170216479
7044744,0.061224887,0.634104838,0.271858477
6984328,0.001609107,0.965010423,0.051093896
7014057,0.050973718,0.693836948,0.234100343
7024740,0.187418343,0.522299741,0.305346759
6989258,0.002963661,0.956691339,0.061442875
7033137,0.184810636,0.407305437,0.426355482
6996115,0.102408503,0.54921538,0.325416076
7029129,0.093194987,0.529245298,0.356256621
7061310,0.030037181,0.76934801,0.203857532
7067331,0.061017314,0.744032494,0.186776798
6965570,0.079294945,0.580007468,0.308027289
6970978,0.059383294,0.757975263,0.182764893
7000766,0.005039686,0.914478407,0.105923994
6968983,0.489350743,0.22945537,0.501667397
7059262,0.034222603,0.828019239,0.135370745
7045987,0.051267268,0.772132761,0.186743652
7021811,0.077099623,0.649431769,0.271438133
6974379,0.196775284,0.521341903,0.299820645
7099149,0.128281607,0.461894643,0.39174517
7039044,0.075098656,0.624147862,0.279560793
6962022,0.016547717,0.888145021,0.107330943
7006786,0.04253866,0.696891252,0.244221512
7079584,0.070666142,0.67628872,0.243622021
7034886,0.062908925,0.731072031,0.195565198
7058956,0.023692342,0.765760724,0.204369317
6962908,0.090984658,0.724467381,0.188648873
7092722,0.092196601,0.591948485,0.292524607
7027659,0.037663211,0.769510542,0.187983366
7082010,0.1223809,0.525134654,0.334278635
6996232,0.10611458,0.552331471,0.320001235
7066993,0.100024463,0.462980172,0.418708829
6997597,0.022584479,0.847433411,0.136093321
6971619,0.351847619,0.273830453,0.507987064
7036484,0.077355472,0.633053301,0.28893622
7034836,0.01858738,0.883386647,0.110340863
7134869,0.23600888,0.487348583,0.321934388
6983303,0.101203683,0.586011546,0.296221727
7020976,0.038598562,0.779417344,0.170067328
6954152,0.034553052,0.757004578,0.192625812
7051434,0.048525754,0.785879775,0.166297007
6988779,0.067258266,0.73528824,0.196031617
7078655,0.027469801,0.829539258,0.152213262
7003851,1.78E-20,1,6.39E-10
7052506,0.161096774,0.526008015,0.320016634
7000272,0.132680157,0.597780959,0.264990798
7448963,0.086433357,0.734058025,0.1861598
7006126,0.059731286,0.76523557,0.176334083
7032145,0.01325759,0.834729943,0.162987516
6978844,0.113016832,0.637946983,0.24524329
7066555,0.125398695,0.423690836,0.418242604
7018186,0.000142245,0.992801982,0.021908524
7209930,0.17191306,0.484096366,0.335384571
7005157,0.117647344,0.643792091,0.23386205
7054393,0.005474963,0.877306996,0.150864762
6981292,0.292537622,0.375410912,0.400798962
6965727,0.087977817,0.7200573,0.194860538
6989099,0.063860267,0.776029474,0.163173413
6988847,0.049980907,0.787982019,0.167868596
7001332,0.113145607,0.650705736,0.231245464
7742859,0.225142287,0.436131722,0.359941577
6996905,0.012603057,0.849082537,0.143344544
6972371,0.127616219,0.524493685,0.326124922
7016825,0.123672473,0.643560606,0.231336184
7225054,0.098887905,0.658832516,0.221227731
6976933,0.07457058,0.73931813,0.189608571
7071326,0.026506217,0.789735514,0.163390123
7000669,0.082014141,0.703421923,0.205413562
6997115,0.018243883,0.783957774,0.187738822
6986029,0.099912801,0.575710336,0.300073714
7056846,0.052033875,0.800922278,0.156039555
7001178,0.078133293,0.725898805,0.196809446
7079816,0.041984867,0.642092362,0.303587345
7205401,0.053007762,0.784743343,0.163283517
6985376,0.132142335,0.452962326,0.40262676
6972314,0.127121078,0.587124852,0.278360157
6981193,0.199009938,0.479627032,0.336178593
6982694,0.031405449,0.819543191,0.14982194
7066971,0.10439973,0.524097453,0.344175777
6963411,0.210425632,0.405502685,0.404088777
6975673,0.081293086,0.590494121,0.287948346
